rank,name,score,max_beta_to_spy_126day,min_beta_to_spy_126day,max_cumulative_common_returns,min_cumulative_common_returns,max_cumulative_specific_returns,min_cumulative_specific_returns,max_exposure_basic_materials,min_exposure_basic_materials,max_exposure_communication_services,min_exposure_communication_services,max_exposure_consumer_cyclical,min_exposure_consumer_cyclical,max_exposure_consumer_defensive,min_exposure_consumer_defensive,max_exposure_energy,min_exposure_energy,max_exposure_financial_services,min_exposure_financial_services,max_exposure_health_care,min_exposure_health_care,max_exposure_industrials,min_exposure_industrials,max_exposure_momentum,min_exposure_momentum,max_exposure_real_estate,min_exposure_real_estate,max_exposure_short_term_reversal,min_exposure_short_term_reversal,max_exposure_size,min_exposure_size,max_exposure_technology,min_exposure_technology,max_exposure_utilities,min_exposure_utilities,max_exposure_value,min_exposure_value,max_exposure_volatility,min_exposure_volatility,max_leverage,min_leverage,max_max_drawdown,min_max_drawdown,max_max_position_concentration,min_max_position_concentration,max_net_dollar_exposure,min_net_dollar_exposure,max_sharpe_126day,min_sharpe_126day,max_total_returns,min_total_returns,max_traded_in_qtradable_stocks_us,min_traded_in_qtradable_stocks_us,max_turnover,min_turnover,max_volatility_126day,min_volatility_126day
45,Champagne Sting Ray,0.6405794911599803,0.0,-0.1954665194843766,0.02367661103544272,-0.018950311161167632,0.1451505773167021,-0.02762930353987403,0.08556128561609076,-0.10881095813027186,0.020242387090723835,-0.029257067602645993,0.15136856045526556,-0.1323305037097688,0.0789079094936343,-0.047207379969452706,0.04486776525489075,-0.1460303721544006,0.05315770332039763,-0.006458610048027213,0.06458869007065472,-0.1975189042944101,0.12558127351389203,-0.01335456430972105,0.2922360735515029,-0.364221027581448,0.07366872889232508,-0.0230944742419329,0.3896312149033763,-0.5669991178075429,-0.16583037394398187,-0.4139152990593875,-0.046247827004623446,-0.19150091133232033,0.039570143828493484,-0.029723986475405164,0.3344668905420973,-0.35653268934054677,-0.08837314875327935,-0.4444425462316078,1.0997765154927548,0.0,0.0,-0.03456142716499718,0.026739900585357232,0.0,0.02219723462645837,-0.03641078804153688,2.501106678649806,-0.5001578273306287,0.13745941703239706,-0.03100409848062413,1.0000000000000007,0.9756613478223248,0.6600506661863496,0.0,0.0669284783083949,0.04462682236259773
46,Silver Hawk,0.629043534305083,0.0,-0.31069778709160517,0.014690003980815103,-0.05024262914322242,0.28134123156754476,-0.02694100636107133,0.10654998595899674,-0.1714582560381771,0.03460086456448618,-0.016932501340872614,0.1545768977591046,-0.11569380273802575,0.05793785299566771,-0.035966656672802425,0.16290959089117096,-0.1837801767870788,0.0907747026910802,-0.06612073087107223,-0.04362830067304176,-0.19870550169931328,0.10927228159260316,-0.15652555712685856,0.24288120045846096,-0.4478608470649166,0.028130420163636663,-0.04036607065989309,0.596411891197159,-0.2539130460813505,-0.02039285505755217,-0.4561503153170845,0.18713534936703513,-0.17654670536369046,0.010750772757674281,-0.011526071408405749,0.45543491039099504,-0.35861343892192954,0.38473507410189234,-0.422100657368308,1.0329863741112388,0.8963708333090302,0.0,-0.08064802432033259,0.0614780464796237,0.04235478598152578,0.023380985035569818,-0.018461599055443933,2.573010814586034,-0.8237969930429543,0.24532444827536337,-0.024415652029502688,1.0000000000000007,0.9629198644682884,0.9660347197990382,0.02459420498962904,0.10406976068828924,0.07707751695370167
47,Off-White Mosquito,0.6280041212743189,0.07401086087740591,-0.08280479390079083,0.06294504565447112,0.0007192325502665131,0.1600352077658791,-0.005003916588848245,0.08657820269956545,-0.05635380674202647,0.05625326629965401,-0.030548436744614004,0.18349149019456368,-0.00552062539112989,0.07614492871397284,-0.02962434330000173,0.18995462314821404,-0.18425040786855515,0.06629481854299882,-0.02455858390112483,0.024784417846705577,-0.1931166214802621,0.09684084574272903,-0.1063482283042973,0.3803055869456212,-0.4007239951286457,0.03593028989764475,-0.04554009729806392,0.4582976595399774,-0.2751374940727245,0.3923744341352985,-0.10214722003430082,0.17981896761911437,-0.06307093413200891,0.020223558721020995,-0.02278274034443353,0.4053540436030281,-0.36472738478468164,0.21166508927364938,-0.4364399377043552,1.0280990637596978,0.4559645747441984,0.0,-0.05620666722659974,0.03571790848255203,0.01682734209675407,0.014777664949162668,-0.02609913746655573,3.731362897696966,-1.9663553694906941,0.20984672812166538,0.0013124432578608403,1.000000000000002,0.9349731165359635,0.4639881694516766,0.015274410237730704,0.07412281115866738,0.04906013703677957
48,Teal Possum,0.6185148929769811,0.13138379295224478,-0.23084684998002056,0.06338255317718211,-0.0019327503522340583,0.09680073524661492,-0.03731309652483139,0.0581958170519751,-0.030424642581796488,0.005950455075940903,-0.025936949292998217,0.08757753237756907,-0.009595791029268483,0.00680051089766676,-0.012946567811689154,0.025838000840795603,-0.19238710549350005,0.18618482440406967,0.11398335264516245,-0.06828783819415299,-0.19647857728168827,0.06405157053961681,-0.08230003541690391,0.1842374946499559,-0.3090772730400903,-0.007486064392262426,-0.1044592678462524,0.2311588715757569,-0.42117022095942047,0.38502120055478506,-0.07749726151613644,0.04966887853625204,-0.03005127646392752,0.0067961735676700455,-0.0045453235953681085,0.4229251840507463,-0.05108501132668539,-0.29093260843698,-0.6796629232738538,1.0458838506267747,0.9474951940216747,0.0,-0.0520636926474793,0.015925892520419455,0.010065636627350154,0.028967362507912486,-0.007385902531533877,2.265469838722881,-1.0075573620892866,0.1194717546937254,-0.01046096024072296,1.0000000000000007,0.9811568093361617,0.9930697749371589,0.014010789436816077,0.07281231284620018,0.04840741172567073
49,Amber Rhinoceros,0.613644255931082,0.13604296961490653,-0.11815595148111624,0.10077878471770485,-0.013954680295167221,0.061902653243327777,-0.020832953048802838,0.03090614666704546,-0.09127540167367802,0.018774023387400356,-0.03624695965049299,0.18092851084491815,-0.11531654652130056,0.055874805548143246,-0.02926868428813882,-0.08280307379859875,-0.18926201503802384,0.07823440516271879,-0.022603293119143327,0.09164383420935998,-0.09422431260877598,0.16277774920943533,-0.02158424654713856,0.380424160403162,-0.2683827606226189,0.015006119963118267,-0.07403788354986936,0.30387276516746553,-0.477805542163392,0.3913453774375565,0.00112920094331181,0.14510891775278573,-0.03509150663686243,0.024158967986497443,-0.07228584511187883,0.07106987372017237,-0.3855008209451936,-0.13445538997177592,-0.5798392431484626,0.9791753727817357,0.9047917574924628,-8.687865667624805e-05,-0.03809984007263161,0.011282457905773154,0.010033429765020136,0.022739957849294203,-0.01873604976103248,2.871205148009535,-0.16159537206053454,0.14055226431745083,-0.025913107113159084,1.000000000000001,0.9895363440476924,1.286332769431917,0.0074788474906426145,0.06394607098182792,0.045638565336014965
50,Bright Green Antelope,0.6035764126800816,0.1485478952699255,0.0,0.050714163098705134,-0.000868178297732336,0.059480384134988684,-0.0034300351527369877,0.04800227837569906,-0.05163228701707161,0.015770626323945883,-0.0437756458110735,0.10955251135487487,-0.07528669449380518,0.024146001977053758,-0.02824708551686282,0.10405365912650116,-0.06733052278757322,0.10411992272573653,-0.0600841922753429,0.057209935573531816,-0.06559364986279576,0.07933139778110516,-0.1021021974042643,0.25818584577559783,-0.052281584864009675,0.02608567624212484,-0.021935825239406737,0.21096382552617216,-0.40941628089671966,0.24223340284759198,-0.2075740745789356,0.1655712722638261,-0.06920452969166918,0.02578893584769077,-0.016323100860798734,0.1072790173968599,-0.33145521601951006,0.15246418242709522,-0.15228721296198616,1.025941566415392,0.9684354227743023,0.0,-0.039393725207256425,0.016686235446529685,0.014828744449624431,0.07690763058068247,-0.07056898775662988,3.5940003790763684,-1.957342608279387,0.09763872279539676,-0.003747021627396596,1.0000000000000013,0.9946830978169282,1.326640401991449,0.005812877343548782,0.03878520058800377,0.026344694400143826
51,Cream Mongoose,0.5992263658027867,0.023508155801408456,-0.018648073483420013,0.0014320641405516366,-0.00015404476841174297,0.11886742666843642,-0.0012621935843540877,0.0024540777177965577,-0.0023325512303081788,0.0012210076040950466,-0.0004945708140043816,0.0016900797466125753,-0.001893243476362558,0.0005778622156508827,-0.0004934020464663035,0.00295861563384056,-0.0018294470046962882,0.002516140164538587,-0.00157848440080443,0.002163418337588502,-0.0022505538652660678,0.0016271760215155516,-0.003276130489234439,0.02130957157767594,-0.017242246254381997,0.0007854813165696453,-0.0015241727692071733,0.0665566635608691,-0.05423490690276038,0.021933408129177115,-0.009211822212324175,0.0014618606161511307,-0.0012325815195058086,0.00037839916000556313,-0.0003697925488801105,0.01737300023602505,-0.022108195054867393,0.03915565235441978,-0.03584933968461812,1.0230056352747368,0.9643993707767645,-0.001284884587202697,-0.011971067887231443,0.0022337097569837287,0.001718490081733768,0.0037632481092408393,-0.0032361028788386098,5.751488265877513,-0.14520822619933343,0.11979370470520223,-0.0012848845872026615,1.0000000000000022,0.996592803716613,1.2187846959589348,0.014843406564964785,0.01968461445434239,0.014319283561575
52,Jade Horse,0.5834770117214944,0.18641954179738093,-0.0071372865314934305,0.044683546501150806,-0.013882466074548239,0.0751377159275608,-0.007631846270471643,0.01841623852356482,-0.08302857353235361,0.0007098932198148605,-0.01315515676111739,0.04236952826642763,-0.004971616915962958,0.006442320871405524,-0.010490529247644174,-0.0042060717332149024,-0.03544730899016481,-0.01135120565321262,-0.03257595035388533,0.11378759728213046,-0.11366698568939738,0.05075612488016151,-0.04413338122461706,0.18566221717639975,-0.005115312063851979,-0.01544961870009184,-0.02508144563710687,0.15244826692858576,-0.19051183317826156,0.18871712108637004,-0.11711481213683898,0.13939797346694036,0.011635885678420575,0.0028710184256119254,-0.005292066334627789,-0.13150790806864313,-0.3555660887248016,0.2700555745554313,-0.22659503819027854,1.0121631071553931,0.9789688993068251,-0.0003500540115878437,-0.024785355307130323,0.0025369447394838875,0.0020380273926902466,0.0029809585824090907,-0.0037990098299336187,4.3422808333634775,-0.3144813563759794,0.11619151522506721,-0.007903506272525007,1.0000000000000022,0.9959603162354623,1.0001401659456872,0.033114118120130404,0.03977218903778345,0.01984241331320733
53,Copper Coyote,0.5812490412995471,0.15889949373863876,0.0,0.04411847378087819,-0.003979592133398713,0.07671496264146893,-0.008624022099822493,0.03718964970644616,-0.05032963525955053,0.017450937414627846,-0.02676015306173897,0.033742419410523986,-0.07843974703491123,0.02290979978708494,-0.05613018975889664,0.035326750244243255,-0.041629505457112644,0.03426652650503771,-0.009601242475806033,0.09033798034062528,-0.060190476801917026,0.041574982836601715,-0.08259269491768954,0.37718513867270004,0.05019517527891833,0.0296641638797564,-0.0159105516388739,0.26394511149443406,-0.32211903093969485,-0.2058584593201326,-0.3872893962954082,0.14059489850511064,-0.02617122776018633,0.003943058451660772,-0.003880112615779059,0.1976336658833911,-0.00881934005475997,0.20494565293529768,-0.08691727712405299,1.0343439101576541,0.9495664066386738,-0.0029297601718259614,-0.033552270155242925,0.010866394736353358,0.008646491947734487,0.0695575392161848,0.029309644933498295,3.4669699476325406,-0.6446757460836827,0.11915515094813323,-0.0029297601718260013,1.0000000000000009,0.9899266249981235,0.9520199316401023,0.007277979265090446,0.04073015025127287,0.031804403315610234
54,Orange-Red Squirrel,0.580306118167153,0.09620229966845649,-0.09545604655448424,0.0014620682295805043,-0.013637959108410591,0.10118686677110467,-0.004659954767188945,0.05368425412555095,-0.03240679158876099,0.014972497061807699,-0.025589241303653063,0.04838625151010867,-0.04537553565811239,0.035008749146728524,-0.030795521528892672,0.15521727574857894,-0.09572663252678117,0.04246550536507946,-0.07166519604484127,0.07621261310843447,-0.18674326430849972,0.09162270613652933,-0.01304770283397928,0.21609770809414833,-0.4350955199107874,0.06854282164784878,-0.03577905147082896,0.24817852163480444,-0.2888785554356438,0.35254215436592445,-0.1849649980373204,0.10220539293012929,-0.01341303429770898,0.01127654998050548,-0.022193984329207946,0.38338386342859093,-0.16795455672821583,0.34503446242347036,-0.41077423256924966,1.0259280309609466,0.22156290387058186,0.0,-0.052309179906658926,0.023263984117621112,0.0046700145418533175,0.011827059258853655,-0.010624198474361213,3.9087707891135777,-2.803251591377045,0.09575085776903469,-0.007387003271812964,1.0000000000000049,0.9958404161688289,0.31913256397830014,0.04069964440767863,0.04753782315929859,0.026997007801112333
55,Coral Ox,0.5790356541413333,0.1403018130962349,-0.09647036148553843,0.03364149432242125,-0.019949774692007427,0.2589505081108485,0.004518664412098916,0.02329989363228191,-0.019554320256309356,0.02270423463911438,-0.020920192149508958,0.16801596817990966,0.09656137521958871,0.07332375595827807,0.010935501973364358,0.04611452189108292,-0.018435167659199673,0.008893650943045643,-0.02951482088799094,-0.1603720958481099,-0.20212775546862616,0.027320914719878603,-0.013477647353526481,0.0071225549319524645,-0.35996393726577514,0.005712684323839998,-0.12346049847765281,0.2978627045966226,-0.34100501682767775,0.428158608238953,-0.020162865520575023,0.05746304529410326,0.006413549711288709,0.0,0.0,-0.26298847744594744,-0.44633337025534203,-0.2598879601243289,-0.47484229630994806,1.0368137814667708,0.9444235443090984,0.0,-0.04385654074849893,0.017322040811526558,0.010034236771058355,0.012283507329401876,-0.009769885619559753,3.7542187350722163,-0.5438049546613839,0.281724873988185,-0.0017917302698988724,1.0000000000000009,0.9897091514370643,0.9884637615527486,0.0,0.07032770010813934,0.05027183672429403
56,Bright Red Flamingo,0.5682276414702839,0.08702648772442899,-0.1063033300092277,0.01794385381302055,-0.0168395776409086,0.04601204615068566,-0.019398571290396793,0.13054823175221625,-0.05549518615174681,0.030662217391591945,-0.033249829696059365,0.1454787576803742,-0.09941491390292748,0.06055077347673022,-0.04317248649993487,0.11111722874455301,-0.11501925867554826,0.19764818416222227,-0.1914276166740619,0.10622075651028001,-0.0969320384144884,0.11994344809438998,-0.12431089536058942,0.3633910636121462,-0.1756200366008187,0.13734882424806635,-0.17939176352218167,0.44701727049500817,-0.4862797746235004,0.3876048332935278,-0.2733942681668849,0.11803607835261361,-0.09789969330878034,0.06156502453134709,-0.058126081271685476,0.3650634802059209,-0.3678020210374344,0.4025594742879621,-0.31190189665481005,1.0471987267816214,0.0,0.0,-0.03898024803605046,0.03204733537627569,0.0,0.03673271174751427,-0.03853602681236924,3.317751486715025,-2.014669306691039,0.04588404304279292,-0.03157573151715298,1.0000000000000004,0.9775375218859264,0.9597711880654608,0.0,0.049207278248502594,0.03668972345950732
57,Cream Crab,0.5452851480537243,0.1677760794557306,-0.05077930942011877,0.10179561751809474,-0.00070476100461625,0.04709356172624202,-0.015076644987941146,0.019588628061359376,-0.03776551561180932,0.010621930698109034,-0.025985866247115158,0.08705679744974097,-0.014705638050820917,0.030697909712813443,-0.013882653871322353,-0.04619140838504998,-0.17456316764668298,0.19248371219452393,0.17290148520222276,0.003867791356505769,-0.19853224601632125,0.07339088096884189,-0.07053972047391678,0.19778903494008745,-0.32225117250889385,0.026061988535695718,-0.07702735742362568,0.4334907554936865,-0.40666260627601536,0.39092253014399103,0.335132267110496,0.050460370714313744,-0.06658836684256908,0.0,-0.009989321984154616,0.21917471200336525,-0.2586936106494855,-0.15476353375795532,-0.7124270213519447,1.0359045963284361,0.0,0.0,-0.06100428713011199,0.018160600228782194,0.0,0.10397907512693932,0.0,4.453578943906219,-2.048759967437201,0.12216160254516195,-0.00772974371708357,1.000000000000001,0.9845161304419707,1.001444969048779,0.0,0.057939142851068326,0.03969279779733287
58,Spring Green Buffalo,0.5429126429751937,0.11307795585435088,-0.08034978038558388,0.04697899517873716,-0.005018794572530516,0.0956411396928698,-0.013035029156920674,0.11041178577199806,-0.05299575566658028,0.05855326166475838,-0.0292532944289086,0.1123757981868068,-0.12327305276036338,0.06948306373357688,-0.050738484223215245,0.16078695064081916,-0.1270723651737446,0.18426146874036817,-0.19265513032889747,0.1375566581928655,-0.09486041472746978,0.15297786052708112,-0.12323874151919148,0.37114806377650833,-0.25011704169848936,0.11700891217599786,-0.17973645314104508,0.6259316574573267,-0.6471604979459441,0.4190800201002948,-0.38249201964770224,0.11948047510031048,-0.09236720406023487,0.04708983338803441,-0.06539696125107373,0.32034714579277673,-0.4277949236709846,0.37664503478578265,-0.3701988651106579,1.0579699081653862,0.8443974266173832,-0.0001318841718745034,-0.04669775263842744,0.046102243634721506,0.036412694884456545,0.07845042994837771,-0.05400551201537056,3.5223388881712845,-1.7870278361221708,0.1282931873157207,-0.012845986068933724,1.0000000000000004,0.9503865954472934,0.8543316260079847,0.0,0.05995045218301677,0.042151108686734745
59,Plum Caribou,0.5404145690292006,0.17171084997085592,-0.16652114714948668,0.027527730951153684,-0.028964823286541264,0.19900607984810836,-0.05254651570957525,0.1265227093508352,-0.18577842665791539,0.045004265784702326,-0.04339125446757394,0.17031259509971547,-0.16579686065177826,0.05515456162748397,-0.04827214869594583,0.19452740732086649,-0.224874948045175,0.04606813173645249,-0.12375095621157464,0.1949336361271036,-0.19565673682590592,0.12343094813743904,-0.14669240399889744,0.07316534932155737,-0.18471963256335802,0.05382776050774199,-0.04907155013041313,0.6928947174425192,-0.0028256861160303112,0.10362466137539855,-0.11893314471192978,0.18709343128605055,-0.18207653598669088,0.022482213203905883,-0.025509114919413645,0.2930928878070707,-0.11189378585367976,0.1638332309729595,-0.09977717104185208,1.0558215866296508,0.0,0.0,-0.07029197247791799,0.024818737978196444,0.0,0.0360803959848871,-0.03001514777447069,3.8247320225021872,-1.3328138816609754,0.2150135713830723,-0.07029197247791796,1.0000000000000009,0.9599542060682142,1.7505196756768324,0.0,0.08073294613858441,0.05831139222152798
60,Blue Owl,0.5379864775704594,0.10026586851202074,-0.16911056438245436,0.049363356488039134,-0.002161813686141101,0.12842974627326376,-0.0009163138104478774,0.09892893784326795,-0.06092063593209801,0.06013639085257756,-0.0292993321627522,0.10829067626595798,-0.07378297603727918,0.053461503260678625,-0.0500553751872976,0.13800309336744365,-0.12728672898395943,0.18078996533573208,-0.18344020157238328,0.1261709043540424,-0.09053939121938162,0.13356983268050157,-0.12224072506842122,0.3580177840226427,-0.2438263756198526,0.13191687296831797,-0.18445619118917583,0.6192430994043958,-0.6570575221314205,0.4149559330773941,-0.36999387871383105,0.14593859317381686,-0.06133546116222577,0.04068624536643785,-0.0723506524127966,0.3115016447708267,-0.37787652765764407,0.36408502630664735,-0.3879545300718843,1.053336696929204,0.0,0.0,-0.04579584994715076,0.04621448176978648,0.0,0.07616312963192536,-0.05600338160700342,3.239531982207363,-1.2685921811904282,0.16268800801776284,-0.0006134668040368441,1.0000000000000004,0.9516660672419642,0.8440324461367156,0.0,0.06738369598935702,0.04270144889394698
61,Crimson Kangaroo,0.5374241921022259,0.2854054320940646,-0.076764928546911,0.11395815077506688,-0.02228962835368653,0.6361245393118629,-0.002471352008320382,0.09833514720961939,-0.043170420334982584,0.0,-0.18197676512779445,0.19913388239399954,-0.09698664591534756,0.027322511425959168,-0.024008774826803515,-0.0411778404264133,-0.2898557061081739,0.04110617716397272,0.0,0.23515815312930016,0.06079230519139433,0.17048036943556996,-0.07585686339526088,0.4847996697045187,-0.44054023887894456,0.0,-0.04068563424184651,0.47940027193043344,-0.46523720957409553,0.4284428212954009,-0.4216868625533159,0.16558718711014958,-0.07653085290610717,0.04180877356521786,-0.03821338289308829,0.4429549458285638,-0.4402709231527762,0.5546387488160682,-0.4498822640356204,1.0646600492835534,0.9165592408773846,-0.0006507671671288052,-0.09867938138503002,0.05939349832798303,0.039058887364637966,0.13482346592598182,-0.09799825963773635,4.26326365928591,-0.5268428834730433,0.7998101913982887,-0.0006507671671288628,1.0000000000000004,0.9607662303042476,0.9033733414295124,0.016198909936822905,0.1529268755050559,0.11046644671147454
62,Bright Green Jaguar,0.5359688029004326,0.24678936712405267,-0.13318853584272067,0.03697029145070263,-0.010336980697696174,0.2767653507555712,-0.03296626772005806,0.10174223548818215,-0.10610479124158369,0.06596675164584867,-0.09637908302478149,0.10993446367472112,-0.10848446461733863,0.08087736282752106,-0.08552731775957625,0.11160772618801627,-0.11111646725713788,0.10408471078736939,-0.10137925803322692,0.11585473838880808,-0.11589762373834345,0.10572219877136645,-0.1062848144024025,0.16322117131085084,-0.09498210069919154,0.08069353853691077,-0.0663882470071376,0.5723543341867178,0.046822299647329216,0.07832264551703544,-0.11316000583379807,0.11407252886611116,-0.1065627937612063,0.06176868246873727,-0.04892978032352758,0.4571687027467717,-0.42187687991052064,0.31503724993676896,-0.4101045962815446,1.0594764071962033,0.28997814730930427,0.0,-0.06244505558064066,0.03403002243628195,0.02498897845961399,0.05129886804735682,-0.03527455051640702,3.5448833025954136,-0.30803456690969183,0.2949912443287326,-0.02412091026609986,1.0000000000000007,0.9536378696488068,0.3062767884845609,0.24240817247578123,0.09389949824551462,0.07465633204180074
63,Gold Seahorse,0.5329951543489462,0.06271397481848702,-0.13188131706059555,0.05544457325398877,-0.00592488192541929,0.09982824813563673,-0.011690110223240291,0.0910486451295582,-0.045637820514697086,0.022786346544967803,-0.01826798948082465,0.1083259484440344,-0.1355460483244511,0.030944458571387272,-0.023845604052124415,0.07570683983619435,-0.2049924403789371,0.18106520227134437,-0.0137080009557201,0.12760373268038833,-0.1710911429915249,0.10615849797812285,-0.061389285653695044,0.43052472948022097,0.05487022587399952,0.15335006659095515,-0.07746997517783502,0.3234726065461285,-0.5624155657073155,0.380746400906394,-0.14397537462309018,0.12943678352329221,-0.14807367885834993,0.05263381032320851,-0.014823007696697586,0.33578770864086954,-0.3657429365348954,-0.22026818541490503,-0.6489752494390163,1.067588680896243,0.0,0.0,-0.052925988868877116,0.006608563990177125,0.0,0.019295153787989187,-0.019438207351370192,2.8951862897024263,-2.1239485790479486,0.13746019997128722,-0.015108467131120351,1.000000000000001,0.986509398129464,0.9983984043643941,0.0,0.06431165089817452,0.043086608094337724
64,Chartreuse Green Giraffe,0.5240565744305155,0.12728159010132836,-0.10353799657850898,0.04072057795614836,-0.030795065730498283,0.04939738161675611,-0.05061748161866653,0.1336309644939203,-0.09248211756572873,0.0484450718182287,-0.057904818659736526,0.18044962693841793,-0.11953165910848171,0.06683043579748396,-0.05560817058238594,0.19659824027690687,-0.12484526988752734,0.06809626695578387,-0.1449179594189596,0.1969480242955888,-0.1294787153720906,0.177665331394263,-0.13802613891772214,0.3984946469397108,-0.3686060610984771,0.087317598300466,-0.07829485737611223,0.6844634985764451,-0.3332654408249396,0.1429578820681173,-0.44545127025385034,0.1882364958526905,-0.12638507532659338,0.1514395763940342,-0.05239919833391329,0.4050018951626899,-0.363330311410234,0.6889381026784114,0.03911143938744056,0.9501514808800022,0.0,0.0,-0.0782841859345608,0.040585810444635155,0.0,0.04387596405116156,-0.03766655910060067,2.770112170982511,-2.2749111302301688,0.08022935556266164,-0.07752879925277512,1.0000000000000004,0.9612137521990771,1.827701937067547,0.0,0.07386486171045367,0.055565538744890515
65,Harlequin Dove,0.520392926089037,0.10514686370748126,-0.16355847992396708,0.01409598438238202,-0.027435562264318758,0.10602856456143672,-0.008542339368508012,0.11164674852042226,-0.08366055501824435,0.08466258412977906,-0.04089910865903514,0.15257261979914363,-0.07259480806121736,0.07470513281831702,-0.053580189346600034,0.14012211410273095,-0.1375769674311721,0.17312432688176915,-0.1919197001657167,0.1640430457604179,-0.12301322998229389,0.1628464099616857,-0.1471030006413141,0.3632894364312758,-0.28804533304021646,0.14753680205783065,-0.18009023621724618,0.5238962042541173,-0.6669365534635847,0.47447241708052385,-0.33139620713346213,0.177799045656118,-0.08016731359231849,0.04346756390340965,-0.07789715427476296,0.37614504439545304,-0.38241143187600996,0.38993338908752984,-0.3624623561752901,1.0673774561872613,0.8360853001210211,-0.0003062364761950676,-0.06002295723833122,0.04964931127768648,0.03951720270093059,0.08810795861659611,-0.08284262075413512,2.321566457340997,-2.2133914667917427,0.0834613408296272,-0.004581269177549641,1.0000000000000004,0.9324234665051782,0.9850821251187463,0.0,0.06303381014847124,0.045247377368066
66,Ocher Hyena,0.5161956179941717,0.24100965231332777,-0.22586975059815778,0.05572689990764701,-0.005340366545029229,0.09012451421654766,-0.14823534736203947,0.18614961111647732,-0.18337936866536916,0.08035717274909186,-0.0736998909772858,0.18790409061275284,-0.18669805313301605,0.1044740033853228,-0.07196991205972958,0.2044978930564484,-0.19520433256348288,0.07945505096790664,-0.13065587652003782,0.20768578444736482,-0.19789789469610483,0.1720688699762515,-0.18395458588756555,0.43277277986510027,-0.4426574101193501,0.06423420728992284,-0.04423830066094783,0.6203967138578914,-0.35965448990794424,0.3977288875876759,-0.4314475043992406,0.18802566641434051,-0.1850413959216441,0.060582340933281506,-0.04988378960845902,0.45514416136579877,-0.4574653831844472,0.47173644142709575,-0.4703550910080889,1.0527539818406297,0.6020505132646312,-0.002016933692235625,-0.13721725367020882,0.027900205526486324,0.01997309227992775,0.04947974945593117,-0.022208885106770843,3.6085799000752794,-2.538578826569405,0.14111819918738355,-0.13721725367020887,1.0000000000000004,0.9596235808656977,0.6069682347549569,0.506227219334791,0.10507567171638688,0.07242613364053367
67,Red Crocodile,0.515364574307254,0.26711044754406454,-0.07182657559388779,0.07991471895901014,-0.02671310524044257,0.0012749050636500225,-0.06252590254329127,0.029383327013806797,-0.05840958436180712,0.002994533887388348,-0.030119285934804417,0.08693162410813449,-0.014268240948486182,0.049165217643567856,-0.028016327072401724,0.058291673838079275,-0.08702171018723798,0.05341012204481677,-0.1238142929549186,0.18394961803993828,0.009922612232421543,0.1026881655832621,-0.018125268940653198,0.3918359124655896,-0.03710094403150779,0.027506829959476564,-0.12794994641254798,0.3061748167147493,-0.4507852200430969,0.39402160125094143,0.3164897325257482,0.18279271084326457,-0.06329421059419145,0.016249086344548337,-0.024123887442653476,-0.31272676028647206,-0.41336193395856,0.12888595000264827,-0.3691257289515398,1.0470160736511087,0.0,0.0,-0.06169344127365524,0.007937077909005826,0.0,0.01669153828574085,-0.02248438776125885,3.314928509318997,-3.3568368761302922,0.0568859468018974,-0.06088184503343441,1.000000000000001,0.9862153517498012,1.1375525028701474,0.0,0.061491447562463525,0.031641399044035026
68,Raspberry Rat,0.5153577146451301,0.2670360884822564,-0.07180093221719695,0.07986419380050158,-0.026799506686993935,0.012037911244846766,-0.06005143186827322,0.029381386032880936,-0.05842771988819277,0.002983355919073857,-0.030121063905675177,0.08685646731578195,-0.014223308360530287,0.049139213233390905,-0.028020205590183173,0.05831569247142604,-0.0870247341328883,0.05348898138456772,-0.12383002171125107,0.18400305988431803,0.010011793060718241,0.10256787167717814,-0.018155918181464278,0.3918842321347846,-0.037006788510675875,0.027532756792399502,-0.1279663192621353,0.3061610171327218,-0.4508760443739782,0.3939199567010938,0.3161506011528612,0.18277382109024798,-0.06355811311171412,0.016229554763965235,-0.024125041735105525,-0.31286163057527244,-0.41343785075939254,0.12846964618402804,-0.3692205236847661,1.046940088108775,0.0,0.0,-0.07007573423516913,0.007943210215229844,0.0,0.016428881264678244,-0.022553617244828895,3.3136291277102066,-3.36328450812306,0.05961905558198932,-0.05847668581684562,1.0000000000000009,0.9862146402188434,1.137184225785106,0.0,0.06147381736025571,0.03164532961591442
69,Orange Sloth,0.5150628112364806,0.26702386972340286,-0.07182194804586885,0.08258915400033295,-0.024313632074583813,0.012565286345772808,-0.05999376549446833,0.029403644862868762,-0.058426051614444884,0.0030028263613677366,-0.030123544430857695,0.08684995553944172,-0.014255103247688045,0.04916147876035805,-0.02800455050213083,0.0583025513675656,-0.0870227003747954,0.053456874019250394,-0.12382911346293096,0.18396914123016658,0.00997150700464936,0.1026585142565648,-0.018188555936178224,0.3918454761636145,-0.03712435273349449,0.027526783933870872,-0.1279563840502308,0.30636812303785416,-0.4509547537832845,0.393807287558417,0.3162574769533297,0.18285257721683398,-0.06357905299090177,0.016234190812007936,-0.024129297237090837,-0.3128173626871818,-0.413357771219359,0.1289025769200995,-0.3690740634517579,1.0468799178563606,0.9509131255993357,0.0,-0.07055142645999715,0.00792306629916434,0.003417764579896359,0.016048251408694755,-0.02271452820666312,3.3123275265633723,-3.3651924074810804,0.062332304983067965,-0.05604808839263231,1.0000000000000013,0.9862156485076004,1.13711566317916,0.0,0.06146660158638463,0.031643253511571004
