rank,name,score,max_beta_to_spy_126day,min_beta_to_spy_126day,max_cumulative_common_returns,min_cumulative_common_returns,max_cumulative_specific_returns,min_cumulative_specific_returns,max_exposure_basic_materials,min_exposure_basic_materials,max_exposure_communication_services,min_exposure_communication_services,max_exposure_consumer_cyclical,min_exposure_consumer_cyclical,max_exposure_consumer_defensive,min_exposure_consumer_defensive,max_exposure_energy,min_exposure_energy,max_exposure_financial_services,min_exposure_financial_services,max_exposure_health_care,min_exposure_health_care,max_exposure_industrials,min_exposure_industrials,max_exposure_momentum,min_exposure_momentum,max_exposure_real_estate,min_exposure_real_estate,max_exposure_short_term_reversal,min_exposure_short_term_reversal,max_exposure_size,min_exposure_size,max_exposure_technology,min_exposure_technology,max_exposure_utilities,min_exposure_utilities,max_exposure_value,min_exposure_value,max_exposure_volatility,min_exposure_volatility,max_leverage,min_leverage,max_max_drawdown,min_max_drawdown,max_max_position_concentration,min_max_position_concentration,max_net_dollar_exposure,min_net_dollar_exposure,max_sharpe_126day,min_sharpe_126day,max_total_returns,min_total_returns,max_traded_in_qtradable_stocks_us,min_traded_in_qtradable_stocks_us,max_turnover,min_turnover,max_volatility_126day,min_volatility_126day
11,Ocean Blue Swan,0.7865786608885412,0.18372629992723313,-0.12307150934091647,0.06798073437306096,-0.0047821100571472375,0.043973703519035956,-0.015288158390118878,0.1153349413001628,-0.09923971929969437,0.03139073904881445,-0.04451719621377625,0.11152875740092744,-0.12219129617253209,0.10401924937043075,-0.10406792056682407,0.12818311131041432,-0.10226885680105546,0.18603553120843197,-0.1821952522435122,0.19479086926722106,-0.18475529862775078,0.13215737615009673,-0.10189440249281237,0.27896976647844574,-0.24382067593907794,0.0018625302108255506,-0.02339689542335617,0.4925895684695262,-0.772824748773059,0.19880540639392288,-0.2934061246978501,0.1919863706970017,-0.19438230591628236,0.005469718885615669,-0.02344033794811018,0.36411819573272186,-0.39621544109331674,0.3848326218033201,-0.23227664905151324,1.0538267297803026,0.7697987813002829,-7.37417356985759e-05,-0.05545101864350598,0.03144906291848556,0.022873153202432616,0.027498716189119133,-0.018717134831310336,2.792694563605043,-1.2420845781952,0.09924091658209822,-0.01615742618219773,1.0000000000000007,0.9761194731601018,1.6832963571886035,0.0,0.059250105791857785,0.03806882436178957
12,Chartreuse Green Flamingo,0.7832462476655263,0.2967738289246884,-0.2117438514145338,0.07407313611138333,-0.006047311289382518,0.14821317671244216,-0.07830337626418182,0.0928558955182531,-0.09237713284455232,0.0026469300694843944,-0.03329157426272325,0.10084361144290402,-0.04477253971094344,0.0373434141632115,-0.04721923253438287,0.1038162014137897,-0.054708082864456664,0.052359394121187945,-0.05696899255361434,0.07088056532414393,-0.14069144797706193,0.07296916148255328,-0.06555194439866116,0.6276633707087325,0.13936032486528496,0.018456350849803082,-0.04126958479174945,0.4720294483132701,-0.4285671801167586,0.48023864771787333,-0.35288325104267104,0.06380290671685236,-0.07207516283340035,0.012874578876670706,-0.0028460875861319093,0.49290843705201975,-0.4215191268236353,-0.012597652081747082,-0.5621146783605615,1.092169473927549,0.9168392662109418,0.0,-0.09302741023368244,0.05671125783743445,0.029720549778021677,0.05815605308690332,-0.08286482408575543,3.5245759571248096,-1.2022747170282575,0.2133856338556155,-0.07327497108285952,1.0000000000000007,0.9588135001901517,1.5180523755928643,0.0,0.09649931163510116,0.058071092916634766
13,Plum Elephant,0.7619771277237326,0.3100002069420194,-0.013411903941967175,0.06411076190977272,-0.0056301207216934435,0.06189987598807334,-0.02034001527936813,0.0733409160854484,-0.05613894801702122,0.0,-0.031218817188600617,0.1714301970117826,-0.03225227607346987,0.10405841888134151,-0.02439315868248533,0.03427762862263578,-0.17708358014906284,0.011397169075402908,0.0,0.06394256492861977,-0.09905482606993019,0.18082516703307436,-0.008645522204201969,0.26766831659422236,-0.18167812360005298,-0.01046506581599464,-0.06009613449063412,0.4245068041528586,-0.4462245312105745,0.07271605736116574,-0.3890718569982366,0.09465749399577907,-0.05689391081695948,-0.0490882020470772,-0.13788661776124228,0.2045209517459348,-0.14924035478559655,0.36084630909121723,-0.0656966666256501,1.0210179211858532,0.9774528925198239,-0.00014602242269106113,-0.05117966131316612,0.01640537821052532,0.014773167299979097,0.012956005009451176,-0.004080224704296247,3.3508520550094842,-1.412490422682011,0.11803402278977715,-0.02133999750974469,1.0000000000000007,0.9877307170640621,1.011370685698312,0.00814971009657866,0.06299963497167638,0.040599835490691266
14,Bright Red Caribou,0.7583461782158222,0.1658436853951406,-0.11866948031400253,0.06734741571749159,-0.00857810766564615,0.04974785125846082,-0.04770783230232789,0.2077433454441227,-0.05477945222765481,0.09406754155086236,-0.05547473281057018,0.19290871364748663,-0.18180503792578445,0.11550795799239905,-0.18013136780539113,0.1881379605575762,-0.09948056539214553,0.18388081269326167,-0.0761756041781229,0.10523587130052971,-0.19297846316516085,0.13638168478382004,-0.18221408352596655,0.4004491393635531,-0.42302146401214125,0.047747416657177494,-0.07975958553323353,0.6278205640788228,-0.5140019300227141,0.1351063545742181,-0.43681593474198194,0.18573688093539675,-0.18622122243677056,0.10801766455305298,-0.038788069295323795,0.40952083848096466,-0.036973288082099126,0.4606065870981917,-0.15733925028659754,1.027559973122477,0.0,0.0,-0.11436823145915574,0.052706473668400734,0.0,0.030153906358643682,-0.03957061881661572,3.2931985371343258,-3.8904439580419505,0.11656648981631945,-0.017985951356298657,1.0000000000000004,0.9464347593439744,1.6652032836461308,0.0,0.07402391149342787,0.0458405956074698
15,Red Rabbit,0.7511483752155687,0.029506649477540354,-0.24025539874850263,0.01579701249294696,-0.016813535506571498,0.21133848319731374,-0.03508547706799059,0.03224196151734763,-0.01803589432307921,0.025593165289278734,-0.02342246911924021,0.03373585902707093,-0.01973268242328215,0.01497133619467915,0.0,0.16662428459797937,-0.043304792517824424,0.042857598101447694,-0.009803957868428689,-0.15552154857169934,-0.20889118392841818,0.05168179314966363,-0.02883941630558143,0.17612084375920806,-0.39306843464541424,0.06996728933832155,-0.011009750264927242,0.36320292394862036,-0.41421213037168636,0.3859628040527373,-0.21049488005202566,0.04040323478558609,-0.04368500725703591,0.019983732970409084,-0.016289939071647816,0.5218433081704678,-0.21674125631527236,-0.13296408337357093,-0.45567140055670263,1.0563840400942384,0.9313869039318825,-0.004434509482736218,-0.054850808389099365,0.025827549331364576,0.01494375132297509,0.012951787989785342,-0.02448314087370429,2.6583998957495383,-1.1238503582105759,0.20580160807915293,-0.03735488709393997,1.0000000000000007,0.9780201889705107,0.9503451649029389,0.013301025553046185,0.08456724267927236,0.06682382194092766
16,Magenta Snake,0.7460785071525335,0.06077001253952666,-0.18254734800562214,0.001186310019519965,-0.08035324558732415,0.21485647322664447,-0.0035727690671256696,0.12346299502820972,-0.1880401236345722,0.04619261594156939,-0.019886195179480905,0.174822225005454,-0.1833347437833348,0.05705877773177282,-0.019441739989616787,0.1749965726158505,-0.1869785889222684,0.06277120643161914,-0.11123121177675062,0.19146510401003447,-0.18678426555291278,0.07138043796324961,-0.18106572023957673,0.39299633730500244,-0.41109268954351535,0.03285289316911039,-0.027019599281146767,0.5805178497693145,0.04085148093447435,0.37058626170632103,-0.3582105480424284,0.15050224703576331,-0.18946079851568284,0.021409025467349796,-0.027908369015163356,0.5553332107676959,-0.3726467722998069,0.40603836596748294,-0.40244665797101137,1.0375655062982385,0.9445699690269039,0.0,-0.059357850228226164,0.05030615509855539,0.00896566341345052,0.05809549098173225,-0.03917758884755558,2.2694057569049746,-0.71969046767471,0.13412867247048688,-0.026032669157841304,1.0000000000000009,0.9535796434652145,0.9981716101346437,0.1175663370602763,0.08514410570742706,0.06945689172076684
17,Gray Cardinal,0.7057724801724342,0.17568886684900006,-0.008688888566043414,0.09976231984505879,-0.0074237758370666596,0.08600447587422089,-0.014258916560078161,0.07239698549207525,-0.06755241367191986,0.012827534912105677,-0.035392650984073744,0.17571177288017836,-0.006960166727085246,0.030763508512012604,-0.04585652825538712,0.08606907496632205,-0.20283949181039024,0.14287103364308748,-0.05054979246573781,0.18561220591288188,-0.15968661359972341,0.12255045463430421,-0.09822295303947597,0.4255959678820851,-0.14704556541806588,0.01384356617330929,-0.18287213868280053,0.40553901239290857,-0.42745862137802654,0.373426689637222,-0.24757505384047643,0.1878533972876463,-0.03277121968918509,0.009570175427255922,-0.11686214179003189,-0.04254677805035595,-0.4161846987658781,0.4395165893713029,-0.40269069440736543,0.9936932910719466,0.0,0.0,-0.04020272704426587,0.007975863117283063,0.0,0.02023166608340848,-0.014620683221752258,3.216714772586922,-0.5677118369240782,0.16946423538079158,-0.014795800252164537,1.0000000000000013,0.9856377108951578,0.9485003423519236,0.0,0.06697579121967628,0.04703867274686689
18,Orchid Leopard,0.7008386096818063,0.04632241276473085,-0.15414171230037602,0.004017729418509752,-0.07765317731775101,0.16621423498079357,-0.02040179207708903,0.11191676943516207,-0.18848489913077762,0.050644928719113254,-0.023242218548626795,0.16430422157674168,-0.16481948200379612,0.051107525971550216,-0.026074445447685727,0.17140137705490455,-0.1859993682057996,0.05776711970706955,-0.1011435400490581,0.1876969814525654,-0.18779248589906178,0.08536494914071488,-0.18129514463913446,0.4045156952654927,-0.4004041614167613,0.02802989751479125,-0.028502565373464815,0.5909245719442703,0.0804906666625281,0.36726765102549214,-0.35641638421823324,0.1513059900219513,-0.18795186621162585,0.021499506950085213,-0.0232076278652458,0.4927433485757243,-0.3735182527590861,0.4298308392079718,-0.41098960929414546,1.031052057395086,0.935101950310126,-0.0023009527277423557,-0.05744731054958094,0.041368486618666774,0.009675374579530702,0.032926510107912386,-0.03643599614542453,2.043575965982722,-0.8585892672581086,0.09001642104445007,-0.039697802647966185,1.000000000000001,0.9592734688936431,1.003121028548896,0.116896340775776,0.0798833155453797,0.06490916496776358
19,Plum Caribou,0.6871405338554306,0.1707690408323724,-0.16652114714948668,0.026747326534485305,-0.028964823286541264,0.19663454570295724,-0.05254651570957525,0.1265227093508352,-0.18577842665791539,0.045004265784702326,-0.04339043967809514,0.17031259509971547,-0.16579686065177826,0.05515456162748397,-0.04827214869594583,0.19452740732086649,-0.224874948045175,0.04606813173645249,-0.12375095621157464,0.1949336361271036,-0.19565673682590592,0.12343094813743904,-0.14669240399889744,0.07316534932155737,-0.18471963256335802,0.05382776050774199,-0.04907155013041313,0.69315674185721,-0.002810985452779335,0.10362466137539855,-0.11893314471192978,0.18709343128605055,-0.18207653598669088,0.022482213203905883,-0.025509114919413645,0.2930928878070707,-0.11189378585367976,0.1638332309729595,-0.09977717104185208,1.0558215866296508,0.0,0.0,-0.07029197247791799,0.024818737978196444,0.0,0.03606456191155345,-0.03001514777447069,3.8247320225021872,-1.3328138816609754,0.21953983994882242,-0.07029197247791796,1.0000000000000009,0.9599542060682142,1.7505196756768324,0.0,0.08073294613858441,0.05831139222152798
20,Tan Robin,0.6867508390934487,0.24550128487252365,-0.24018314052881343,0.06960397804998752,-0.00606876538733625,0.23610133767163455,-0.015366289435657765,0.17179620432572074,-0.1610886282477972,0.05991662904699984,-0.05758000632999802,0.18476936542506853,-0.1894325337058029,0.07540872507593892,-0.040692654921077216,0.19937799518211854,-0.1895549786145845,0.16714971261378997,-0.05960839856559958,0.1847973303979186,-0.18723077892833084,0.15423527704562523,-0.18019273420267487,0.47637442795337986,-0.6424503469317613,0.06384536984244846,-0.1287070698489787,0.6062940251251016,-0.6313046679314064,0.41854065658174583,-0.37239043638603175,0.18931292245302625,-0.1880258853692199,0.055219081665873554,-0.04751493126227645,0.4492506859801288,-0.31378796154491184,0.3818727271769088,-0.38775886857488556,1.073740083168591,0.0,0.0,-0.043204848299218335,0.039021727002175065,0.0,0.0440900334102808,-0.0289504105148064,3.5726987104310868,-0.18348891286809138,0.31155400006271905,-0.01489538423979575,1.0000000000000004,0.9456730476981575,0.9866693430772061,0.0,0.09040040143019462,0.06013095791187956
21,Blue-Green Panda,0.6831570481072693,0.11433406832653124,-0.03457384060893401,0.07397977955637525,-0.007078230939187802,0.02085869174807775,-0.014626710807874366,0.06675675577690057,-0.054235430324826035,0.007783802235190337,-0.015427046525049391,0.06646129659067003,-0.04995584311477791,0.04537696587420357,-0.017207677353613213,0.05563944467985597,-0.11477854810443823,0.14363767568265368,-0.10707820018637895,0.04643597751630793,-0.10100810189646224,0.11952762556836462,-0.11470723461826332,0.24794859817041,-0.1579432372017861,0.04200654686159732,-0.0912045402733471,0.4891478444872212,0.08144407342349767,0.37278093100613313,0.014806634341190193,0.15858634151336834,-0.035051330182946996,0.04710991054082628,-0.07508929394491087,0.1332273048997669,-0.3502641557404351,0.11718052377020369,-0.3729100188791042,1.0572053341576133,0.0,0.0,-0.018795125668803418,0.004236752764413753,0.0,0.011755209334340433,-0.010382371705326705,2.522898057448338,-0.3635566832617357,0.07852855184491503,-0.005047274523152123,1.0000000000000016,0.9917320430706781,1.1471276732076607,0.0,0.03163405665551128,0.022599201084159724
22,Olive Canary,0.6816847913635027,0.20674658448938454,-0.24728568775178028,0.02548837266432935,-0.029367744542215357,0.23658599731954544,-0.08358040217891538,0.1813860051705477,-0.18983556956233041,0.06762527749512953,-0.06212941949100054,0.1602260869054586,-0.18351157769725657,0.08928907396588386,-0.07879130546266562,0.21998210685014424,-0.21869347294876537,0.0911733171349402,-0.08700849140758801,0.21338890080565381,-0.2060917599463537,0.18314387928673806,-0.20019728336500964,0.47790752236013145,-0.5767424793432766,0.08563808061706021,-0.03872192504813074,0.7268290810625004,0.07649582646404024,0.3927525606051238,-0.4940400805486441,0.19786223252743912,-0.185646355226487,0.04524905472232589,-0.04183174479151947,0.5289941046409938,-0.45225687854302843,0.5195786775410205,-0.4331975315272786,1.104765427643156,0.0,0.0,-0.09973732250673556,0.04779207031924923,0.0,0.06716049583524067,-0.05295907014556722,3.7691764908327077,-1.7221667411631298,0.24895550235256358,-0.0926522943482162,1.0000000000000007,0.9415626324437423,1.7581845653305443,0.0,0.11198840340840334,0.08528433253751155
23,Dark Red Robin,0.6574988434685465,0.17068445079457376,-0.2151443205527088,0.020916871977040064,-0.00831846404680392,0.1421798852841636,-0.03165223830982855,0.1039925409776142,-0.11012618986320617,0.08772297368244691,-0.10311435630459825,0.14425050584450586,-0.16857104446887514,0.090354090191883,-0.09044699293426867,0.18745646106487057,-0.17407455951646217,0.15533493633932638,-0.11548413247447695,0.11570105285147082,-0.15654056960352936,0.13177645742143412,-0.09603073908155407,0.1387913602168228,-0.27590233619441795,0.09055338822315738,-0.028549032895215938,0.620642261096367,-0.38884121389958726,0.007973290406168291,-0.46796099661873414,0.06795303166196008,-0.0904178063407872,0.061147347780914685,-0.03116674767358195,0.40592252826927305,-0.39846299135032454,0.13623151254261995,-0.4120809495122148,1.0589557490385713,0.6091783231035599,0.0,-0.09877851171922226,0.05124343950267714,0.029541456746795317,0.03115845665244467,-0.045832389603453205,2.724824755251227,-2.344283937030923,0.14410624883713363,-0.01979706110374002,1.0000000000000004,0.9866981189734026,0.6111334855434385,0.5685906146982913,0.11189705887005141,0.06999388281517485
